,Subject,Condition,Time,Length,AUC,Percent_intrusion
1518,45MJA,DecodingThink,8,4,0.49831598285364354,
1519,45MJA,DecodingThink,8,5,0.4865278628291488,
1520,45MJA,DecodingThink,9,1,0.5061236987140233,
1521,45MJA,DecodingThink,9,2,0.5427127985303123,
1522,45MJA,DecodingThink,9,3,0.46555419473361914,
1523,45MJA,DecodingThink,9,4,0.42666870789957134,
1524,45MJA,DecodingThink,9,5,0.45422535211267606,
1525,45MJA,DecodingThink,10,1,0.5269442743417024,
1526,45MJA,DecodingThink,10,2,0.4951010410287814,
1527,45MJA,DecodingThink,10,3,0.5254133496631965,
1528,45MJA,DecodingThink,10,4,0.44014084507042256,
1529,45MJA,DecodingThink,10,5,0.47887323943661975,
1530,45MJA,DecodingThink,11,1,0.5016840171463564,
1531,45MJA,DecodingThink,11,2,0.5185241886099203,
1532,45MJA,DecodingThink,11,3,0.4774954072259645,
1533,45MJA,DecodingThink,11,4,0.47213717085119417,
1534,45MJA,DecodingThink,11,5,0.47887323943661975,
1535,45MJA,DecodingThink,12,1,0.4908144519289651,
1536,45MJA,DecodingThink,12,2,0.5125535823637477,
1537,45MJA,DecodingThink,12,3,0.5091855480710349,
1538,45MJA,DecodingThink,12,4,0.5076546233925291,
1539,45MJA,DecodingThink,12,5,0.5,
1540,45MJA,DecodingThink,13,1,0.47611757501530927,
1541,45MJA,DecodingThink,13,2,0.5136252296387018,
1542,45MJA,DecodingThink,13,3,0.5003061849357012,
1543,45MJA,DecodingThink,13,4,0.5,
1544,45MJA,DecodingThink,13,5,0.5,
1545,45MJA,DecodingThink,14,1,0.4885180649112064,
1546,45MJA,DecodingThink,14,2,0.5543478260869565,
1547,45MJA,DecodingThink,14,3,0.5133190447030006,
1548,45MJA,DecodingThink,14,4,0.5079608083282302,
1549,45MJA,DecodingThink,14,5,0.5038273116962646,
1550,45MJA,DecodingThink,15,1,0.5140845070422535,
1551,45MJA,DecodingThink,15,2,0.5110226576852419,
1552,45MJA,DecodingThink,15,3,0.4646356399265156,
1553,45MJA,DecodingThink,15,4,0.5018371096142069,
1554,45MJA,DecodingThink,15,5,0.5153092467850582,
1555,45MJA,DecodingThink,16,1,0.5035211267605634,
1556,45MJA,DecodingThink,16,2,0.510257195345989,
1557,45MJA,DecodingThink,16,3,0.5280159216166564,
1558,45MJA,DecodingThink,16,4,0.5352112676056339,
1559,45MJA,DecodingThink,16,5,0.5292406613594611,
1560,45MJA,DecodingThink,17,1,0.5070422535211268,
1561,45MJA,DecodingThink,17,2,0.528169014084507,
1562,45MJA,DecodingThink,17,3,0.3984996938150643,
1563,45MJA,DecodingThink,17,4,0.42743417023882424,
1564,45MJA,DecodingThink,17,5,0.44580526638089407,
1565,45MJA,DecodingThink,18,1,0.5070422535211268,
1566,45MJA,DecodingThink,18,2,0.5234231475811391,
1567,45MJA,DecodingThink,18,3,0.43600734843845684,
1568,45MJA,DecodingThink,18,4,0.44641763625229636,
1569,45MJA,DecodingThink,18,5,0.4733619105939988,
1570,45MJA,DecodingThink,19,1,0.5035211267605634,
1571,45MJA,DecodingThink,19,2,0.5163808940600122,
1572,45MJA,DecodingThink,19,3,0.5220453153704837,
1573,45MJA,DecodingThink,19,4,0.46050214329454986,
1574,45MJA,DecodingThink,19,5,0.5015309246785059,
1575,45MJA,DecodingThink,20,1,0.5035211267605634,
1576,45MJA,DecodingThink,20,2,0.5096448254745867,
1577,45MJA,DecodingThink,20,3,0.4774954072259645,
1578,45MJA,DecodingThink,20,4,0.44412124923453766,
1579,45MJA,DecodingThink,20,5,0.4384568279240661,
1580,45MJA,DecodingThink,21,1,0.5,
1581,45MJA,DecodingThink,21,2,0.4882118799755052,
1582,45MJA,DecodingThink,21,3,0.4528475199020208,
1583,45MJA,DecodingThink,21,4,0.41656460502143294,
1584,45MJA,DecodingThink,21,5,0.43968156766687083,
1585,45MJA,DecodingThink,22,1,0.5035211267605634,
1586,45MJA,DecodingThink,22,2,0.4987752602571953,
1587,45MJA,DecodingThink,22,3,0.47535211267605637,
1588,45MJA,DecodingThink,22,4,0.47581139007960804,
1589,45MJA,DecodingThink,22,5,0.4736680955296999,
1590,45MJA,DecodingThink,23,1,0.5070422535211268,
1591,45MJA,DecodingThink,23,2,0.5122473974280466,
1592,45MJA,DecodingThink,23,3,0.452388242498469,
1593,45MJA,DecodingThink,23,4,0.46662584200857316,
1594,45MJA,DecodingThink,23,5,0.47565829761175754,
1595,45MJA,DecodingThink,24,1,0.5067360685854255,
1596,45MJA,DecodingThink,24,2,0.5621555419473361,
1597,45MJA,DecodingThink,24,3,0.5044396815676669,
1598,45MJA,DecodingThink,24,4,0.5003061849357012,
1599,45MJA,DecodingThink,24,5,0.507348438456828,
1600,45MJA,DecodingThink,25,1,0.5105633802816901,
1601,45MJA,DecodingThink,25,2,0.49387630128597665,
1602,45MJA,DecodingThink,25,3,0.5414880587875077,
1603,45MJA,DecodingThink,25,4,0.5041334966319657,
1604,45MJA,DecodingThink,25,5,0.5108695652173914,
1605,45MJA,DecodingThink,26,1,0.49617268830373545,
1606,45MJA,DecodingThink,26,2,0.5459277403551746,
1607,45MJA,DecodingThink,26,3,0.4781077770973668,
1608,45MJA,DecodingThink,26,4,0.5267911818738519,
1609,45MJA,DecodingThink,26,5,0.5405695039804042,
1610,45MJA,DecodingThink,27,1,0.49617268830373545,
1611,45MJA,DecodingThink,27,2,0.6022657685241886,
1612,45MJA,DecodingThink,27,3,0.5174525413349663,
1613,45MJA,DecodingThink,27,4,0.5229638701775873,
1614,45MJA,DecodingThink,27,5,0.5220453153704838,
1615,45MJA,DecodingThink,28,1,0.48882424984690753,
1616,45MJA,DecodingThink,28,2,0.48759951010410285,
1617,45MJA,DecodingThink,28,3,0.47183098591549294,
1618,45MJA,DecodingThink,28,4,0.4894366197183099,
1619,45MJA,DecodingThink,28,5,0.5,
1620,45MJA,DecodingThink,29,1,0.5140845070422535,
1621,45MJA,DecodingThink,29,2,0.4931108389467238,
1622,45MJA,DecodingThink,29,3,0.4859154929577465,
1623,45MJA,DecodingThink,29,4,0.4964788732394366,
1624,45MJA,DecodingThink,29,5,0.5,
1625,46SQU,DecodingThink,5,1,0.5089199614271938,
1626,46SQU,DecodingThink,5,2,0.5581002892960463,
1627,46SQU,DecodingThink,5,3,0.5436354869816779,
1628,46SQU,DecodingThink,5,4,0.5156702025072324,
1629,46SQU,DecodingThink,5,5,0.5057859209257474,
1630,46SQU,DecodingThink,6,1,0.517960462873674,
1631,46SQU,DecodingThink,6,2,0.44696239151398265,
1632,46SQU,DecodingThink,6,3,0.4846914175506268,
1633,46SQU,DecodingThink,6,4,0.49843297974927675,
1634,46SQU,DecodingThink,6,5,0.4967454194792671,
1635,46SQU,DecodingThink,7,1,0.5,
1636,46SQU,DecodingThink,7,2,0.5202507232401157,
1637,46SQU,DecodingThink,7,3,0.4933702989392479,
1638,46SQU,DecodingThink,7,4,0.5051832208293153,
1639,46SQU,DecodingThink,7,5,0.5115718418514947,
1640,46SQU,DecodingThink,8,1,0.5,
1641,46SQU,DecodingThink,8,2,0.4728784956605593,
1642,46SQU,DecodingThink,8,3,0.4790260366441658,
1643,46SQU,DecodingThink,8,4,0.4843297974927676,
1644,46SQU,DecodingThink,8,5,0.5037367405978784,
1645,46SQU,DecodingThink,9,1,0.5,
1646,46SQU,DecodingThink,9,2,0.5039778206364512,
1647,46SQU,DecodingThink,9,3,0.4807135969141755,
1648,46SQU,DecodingThink,9,4,0.47058823529411764,
1649,46SQU,DecodingThink,9,5,0.47444551591128253,
1650,46SQU,DecodingThink,10,1,0.4959016393442623,
1651,46SQU,DecodingThink,10,2,0.5039778206364512,
1652,46SQU,DecodingThink,10,3,0.454556412729026,
1653,46SQU,DecodingThink,10,4,0.4713114754098361,
1654,46SQU,DecodingThink,10,5,0.4980713596914176,
1655,46SQU,DecodingThink,11,1,0.5,
1656,46SQU,DecodingThink,11,2,0.4833654773384764,
1657,46SQU,DecodingThink,11,3,0.5188042430086788,
1658,46SQU,DecodingThink,11,4,0.48818707810993245,
1659,46SQU,DecodingThink,11,5,0.5034956605593057,
1660,46SQU,DecodingThink,12,1,0.4959016393442623,
1661,46SQU,DecodingThink,12,2,0.45961909353905495,
1662,46SQU,DecodingThink,12,3,0.4711909353905497,
1663,46SQU,DecodingThink,12,4,0.5241080038572806,
1664,46SQU,DecodingThink,12,5,0.5255544840887175,
1665,46SQU,DecodingThink,13,1,0.4629942140790742,
1666,46SQU,DecodingThink,13,2,0.48674059787849566,
1667,46SQU,DecodingThink,13,3,0.5050626808100289,
1668,46SQU,DecodingThink,13,4,0.49349083895853424,
1669,46SQU,DecodingThink,13,5,0.5040983606557377,
1670,46SQU,DecodingThink,14,1,0.5250723240115719,
1671,46SQU,DecodingThink,14,2,0.5602700096432016,
1672,46SQU,DecodingThink,14,3,0.5083172613307618,
1673,46SQU,DecodingThink,14,4,0.5098842815814851,
1674,46SQU,DecodingThink,14,5,0.5081967213114754,
1675,46SQU,DecodingThink,15,1,0.5154291224686596,
1676,46SQU,DecodingThink,15,2,0.5040983606557377,
1677,46SQU,DecodingThink,15,3,0.5272420443587271,
1678,46SQU,DecodingThink,15,4,0.507473481195757,
1679,46SQU,DecodingThink,15,5,0.49349083895853424,
1680,46SQU,DecodingThink,16,1,0.49662487945998074,
1681,46SQU,DecodingThink,16,2,0.5398987463837994,
1682,46SQU,DecodingThink,16,3,0.5631629701060752,
1683,46SQU,DecodingThink,16,4,0.5131388621022179,
1684,46SQU,DecodingThink,16,5,0.5040983606557377,
1685,46SQU,DecodingThink,17,1,0.5239874638379942,
1686,46SQU,DecodingThink,17,2,0.4952989392478303,
1687,46SQU,DecodingThink,17,3,0.4893924783027965,
1688,46SQU,DecodingThink,17,4,0.5,
1689,46SQU,DecodingThink,17,5,0.5,
1690,46SQU,DecodingThink,18,1,0.553519768563163,
1691,46SQU,DecodingThink,18,2,0.5713596914175506,
1692,46SQU,DecodingThink,18,3,0.5,
1693,46SQU,DecodingThink,18,4,0.5,
1694,46SQU,DecodingThink,18,5,0.5,
1695,46SQU,DecodingThink,19,1,0.48987463837994216,
1696,46SQU,DecodingThink,19,2,0.47974927675988427,
1697,46SQU,DecodingThink,19,3,0.49264705882352944,
1698,46SQU,DecodingThink,19,4,0.5,
1699,46SQU,DecodingThink,19,5,0.5,
1700,46SQU,DecodingThink,20,1,0.5195274831243972,
1701,46SQU,DecodingThink,20,2,0.5166345226615235,
1702,46SQU,DecodingThink,20,3,0.4820395371263259,
1703,46SQU,DecodingThink,20,4,0.5,
1704,46SQU,DecodingThink,20,5,0.5,
1705,46SQU,DecodingThink,21,1,0.5244696239151397,
1706,46SQU,DecodingThink,21,2,0.5013259402121505,
1707,46SQU,DecodingThink,21,3,0.4828833172613307,
1708,46SQU,DecodingThink,21,4,0.5,
1709,46SQU,DecodingThink,21,5,0.5,
1710,46SQU,DecodingThink,22,1,0.517960462873674,
1711,46SQU,DecodingThink,22,2,0.5253134040501447,
1712,46SQU,DecodingThink,22,3,0.49927675988428155,
1713,46SQU,DecodingThink,22,4,0.49264705882352944,
1714,46SQU,DecodingThink,22,5,0.5,
1715,46SQU,DecodingThink,23,1,0.4918032786885246,
1716,46SQU,DecodingThink,23,2,0.47396335583413696,
1717,46SQU,DecodingThink,23,3,0.46914175506268074,
1718,46SQU,DecodingThink,23,4,0.5025313404050146,
1719,46SQU,DecodingThink,23,5,0.5081967213114754,
1720,46SQU,DecodingThink,24,1,0.49421407907425263,
1721,46SQU,DecodingThink,24,2,0.5315814850530376,
1722,46SQU,DecodingThink,24,3,0.5057859209257474,
1723,46SQU,DecodingThink,24,4,0.5081967213114754,
1724,46SQU,DecodingThink,24,5,0.5,
1725,46SQU,DecodingThink,25,1,0.4827627772420443,
1726,46SQU,DecodingThink,25,2,0.47263741562198647,
1727,46SQU,DecodingThink,25,3,0.5213355834136933,
1728,46SQU,DecodingThink,25,4,0.5040983606557377,
1729,46SQU,DecodingThink,25,5,0.5,
1730,46SQU,DecodingThink,26,1,0.5048216007714561,
1731,46SQU,DecodingThink,26,2,0.45648505303760856,
1732,46SQU,DecodingThink,26,3,0.47070877531340405,
1733,46SQU,DecodingThink,26,4,0.5049421407907425,
1734,46SQU,DecodingThink,26,5,0.5,
1735,46SQU,DecodingThink,27,1,0.48601735776277727,
1736,46SQU,DecodingThink,27,2,0.47697685631629705,
1737,46SQU,DecodingThink,27,3,0.47637415621986495,
1738,46SQU,DecodingThink,27,4,0.5081967213114754,
1739,46SQU,DecodingThink,27,5,0.5,
1740,46SQU,DecodingThink,28,1,0.486861137897782,
1741,46SQU,DecodingThink,28,2,0.49590163934426235,
1742,46SQU,DecodingThink,28,3,0.5001205400192864,
1743,46SQU,DecodingThink,28,4,0.4967454194792671,
1744,46SQU,DecodingThink,28,5,0.5,
1745,46SQU,DecodingThink,29,1,0.486861137897782,
1746,46SQU,DecodingThink,29,2,0.45648505303760856,
1747,46SQU,DecodingThink,29,3,0.5057859209257474,
1748,46SQU,DecodingThink,29,4,0.4967454194792671,
1749,46SQU,DecodingThink,29,5,0.5,
1750,47HMA,DecodingThink,5,1,0.49665144596651445,
1751,47HMA,DecodingThink,5,2,0.5287671232876712,
1752,47HMA,DecodingThink,5,3,0.5529680365296803,
1753,47HMA,DecodingThink,5,4,0.5042617960426179,
1754,47HMA,DecodingThink,5,5,0.5111111111111111,
1755,47HMA,DecodingThink,6,1,0.4941400304414003,
1756,47HMA,DecodingThink,6,2,0.4946727549467276,
1757,47HMA,DecodingThink,6,3,0.49056316590563165,
1758,47HMA,DecodingThink,6,4,0.4965753424657534,
1759,47HMA,DecodingThink,6,5,0.5,
1760,47HMA,DecodingThink,7,1,0.5001522070015221,
1761,47HMA,DecodingThink,7,2,0.48013698630136986,
1762,47HMA,DecodingThink,7,3,0.5050989345509894,
1763,47HMA,DecodingThink,7,4,0.5042617960426179,
1764,47HMA,DecodingThink,7,5,0.5,
1765,47HMA,DecodingThink,8,1,0.4933028919330289,
1766,47HMA,DecodingThink,8,2,0.454490106544901,
1767,47HMA,DecodingThink,8,3,0.49741248097412477,
1768,47HMA,DecodingThink,8,4,0.5,
1769,47HMA,DecodingThink,8,5,0.5,
1770,47HMA,DecodingThink,9,1,0.5120243531202435,
1771,47HMA,DecodingThink,9,2,0.504566210045662,
1772,47HMA,DecodingThink,9,3,0.467275494672755,
1773,47HMA,DecodingThink,9,4,0.4682648401826484,
1774,47HMA,DecodingThink,9,5,0.4794520547945206,
1775,47HMA,DecodingThink,10,1,0.4812024353120244,
1776,47HMA,DecodingThink,10,2,0.5428462709284627,
1777,47HMA,DecodingThink,10,3,0.5251902587519026,
1778,47HMA,DecodingThink,10,4,0.5159817351598173,
1779,47HMA,DecodingThink,10,5,0.5254946727549468,
1780,47HMA,DecodingThink,11,1,0.49573820395738205,
1781,47HMA,DecodingThink,11,2,0.5309741248097413,
1782,47HMA,DecodingThink,11,3,0.506544901065449,
1783,47HMA,DecodingThink,11,4,0.45030441400304416,
1784,47HMA,DecodingThink,11,5,0.476027397260274,
1785,47HMA,DecodingThink,12,1,0.4888888888888889,
1786,47HMA,DecodingThink,12,2,0.48637747336377474,
1787,47HMA,DecodingThink,12,3,0.5207762557077625,
1788,47HMA,DecodingThink,12,4,0.5560882800608828,
1789,47HMA,DecodingThink,12,5,0.5092085235920852,
1790,47HMA,DecodingThink,13,1,0.5068493150684932,
1791,47HMA,DecodingThink,13,2,0.5112633181126331,
1792,47HMA,DecodingThink,13,3,0.4175799086757991,
1793,47HMA,DecodingThink,13,4,0.4656773211567732,
1794,47HMA,DecodingThink,13,5,0.4879756468797565,
1795,47HMA,DecodingThink,14,1,0.4991628614916286,
1796,47HMA,DecodingThink,14,2,0.4465753424657534,
1797,47HMA,DecodingThink,14,3,0.5187214611872146,
1798,47HMA,DecodingThink,14,4,0.5264840182648401,
1799,47HMA,DecodingThink,14,5,0.5187975646879757,
1800,47HMA,DecodingThink,15,1,0.4547945205479452,
1801,47HMA,DecodingThink,15,2,0.4758751902587519,
1802,47HMA,DecodingThink,15,3,0.49741248097412477,
1803,47HMA,DecodingThink,15,4,0.5,
1804,47HMA,DecodingThink,15,5,0.5,
1805,47HMA,DecodingThink,16,1,0.5094368340943684,
1806,47HMA,DecodingThink,16,2,0.5200913242009132,
1807,47HMA,DecodingThink,16,3,0.4785388127853881,
1808,47HMA,DecodingThink,16,4,0.4931506849315068,
1809,47HMA,DecodingThink,16,5,0.5,
1810,47HMA,DecodingThink,17,1,0.49231354642313546,
1811,47HMA,DecodingThink,17,2,0.44459665144596655,
1812,47HMA,DecodingThink,17,3,0.467275494672755,
1813,47HMA,DecodingThink,17,4,0.4486301369863014,
1814,47HMA,DecodingThink,17,5,0.4863013698630137,
1815,47HMA,DecodingThink,18,1,0.5,
1816,47HMA,DecodingThink,18,2,0.48226788432267886,
1817,47HMA,DecodingThink,18,3,0.5040334855403348,
1818,47HMA,DecodingThink,18,4,0.5033485540334854,
1819,47HMA,DecodingThink,18,5,0.4939878234398782,
1820,47HMA,DecodingThink,19,1,0.4812024353120244,
1821,47HMA,DecodingThink,19,2,0.4977168949771689,
1822,47HMA,DecodingThink,19,3,0.5613394216133941,
1823,47HMA,DecodingThink,19,4,0.558904109589041,
1824,47HMA,DecodingThink,19,5,0.508523592085236,
1825,47HMA,DecodingThink,20,1,0.5034246575342466,
1826,47HMA,DecodingThink,20,2,0.46506849315068494,
1827,47HMA,DecodingThink,20,3,0.4165905631659056,
1828,47HMA,DecodingThink,20,4,0.5091324200913242,
1829,47HMA,DecodingThink,20,5,0.49048706240487067,
1830,47HMA,DecodingThink,21,1,0.5,
1831,47HMA,DecodingThink,21,2,0.5188736681887367,
1832,47HMA,DecodingThink,21,3,0.43363774733637744,
1833,47HMA,DecodingThink,21,4,0.4894216133942162,
1834,47HMA,DecodingThink,21,5,0.48957382039573816,
1835,47HMA,DecodingThink,22,1,0.5034246575342466,
1836,47HMA,DecodingThink,22,2,0.5043378995433789,
1837,47HMA,DecodingThink,22,3,0.4490106544901066,
1838,47HMA,DecodingThink,22,4,0.46035007610350076,
1839,47HMA,DecodingThink,22,5,0.4939117199391172,
1840,47HMA,DecodingThink,23,1,0.5,
1841,47HMA,DecodingThink,23,2,0.5248858447488585,
1842,47HMA,DecodingThink,23,3,0.4618721461187214,
1843,47HMA,DecodingThink,23,4,0.45098934550989345,
1844,47HMA,DecodingThink,23,5,0.48105022831050226,
1845,47HMA,DecodingThink,24,1,0.5,
1846,47HMA,DecodingThink,24,2,0.49748858447488586,
1847,47HMA,DecodingThink,24,3,0.5226027397260274,
1848,47HMA,DecodingThink,24,4,0.4963470319634703,
1849,47HMA,DecodingThink,24,5,0.5127092846270929,
1850,47HMA,DecodingThink,25,1,0.5,
1851,47HMA,DecodingThink,25,2,0.5137747336377474,
1852,47HMA,DecodingThink,25,3,0.4533485540334855,
1853,47HMA,DecodingThink,25,4,0.45791476407914766,
1854,47HMA,DecodingThink,25,5,0.5229832572298325,
1855,47HMA,DecodingThink,26,1,0.4880517503805175,
1856,47HMA,DecodingThink,26,2,0.5070776255707763,
1857,47HMA,DecodingThink,26,3,0.4570015220700152,
1858,47HMA,DecodingThink,26,4,0.4896499238964992,
1859,47HMA,DecodingThink,26,5,0.4691780821917808,
1860,47HMA,DecodingThink,27,1,0.48721461187214615,
1861,47HMA,DecodingThink,27,2,0.48409436834094366,
1862,47HMA,DecodingThink,27,3,0.42633181126331815,
1863,47HMA,DecodingThink,27,4,0.476027397260274,
1864,47HMA,DecodingThink,27,5,0.5,
1865,47HMA,DecodingThink,28,1,0.5025875190258752,
1866,47HMA,DecodingThink,28,2,0.45684931506849313,
1867,47HMA,DecodingThink,28,3,0.48881278538812784,
1868,47HMA,DecodingThink,28,4,0.49741248097412477,
1869,47HMA,DecodingThink,28,5,0.5,
1870,47HMA,DecodingThink,29,1,0.5051750380517503,
1871,47HMA,DecodingThink,29,2,0.4158295281582953,
1872,47HMA,DecodingThink,29,3,0.47001522070015217,
1873,47HMA,DecodingThink,29,4,0.4931506849315068,
1874,47HMA,DecodingThink,29,5,0.4965753424657534,
1875,50JOC,DecodingThink,5,1,0.4942528735632184,
1876,50JOC,DecodingThink,5,2,0.6195402298850574,
1877,50JOC,DecodingThink,5,3,0.603030303030303,
1878,50JOC,DecodingThink,5,4,0.5096133751306164,
1879,50JOC,DecodingThink,5,5,0.5196447230929989,
1880,50JOC,DecodingThink,6,1,0.5306165099268547,
1881,50JOC,DecodingThink,6,2,0.5672936259143156,
1882,50JOC,DecodingThink,6,3,0.512539184952978,
1883,50JOC,DecodingThink,6,4,0.5105538140020899,
1884,50JOC,DecodingThink,6,5,0.49665621734587256,
1885,50JOC,DecodingThink,7,1,0.4592476489028213,
1886,50JOC,DecodingThink,7,2,0.4895506792058516,
1887,50JOC,DecodingThink,7,3,0.493312434691745,
1888,50JOC,DecodingThink,7,4,0.4909090909090909,
1889,50JOC,DecodingThink,7,5,0.5,
1890,50JOC,DecodingThink,8,1,0.4946708463949843,
1891,50JOC,DecodingThink,8,2,0.5158829676071056,
1892,50JOC,DecodingThink,8,3,0.4636363636363636,
1893,50JOC,DecodingThink,8,4,0.4818181818181818,
1894,50JOC,DecodingThink,8,5,0.5,
1895,50JOC,DecodingThink,9,1,0.44723092998955066,
1896,50JOC,DecodingThink,9,2,0.4891327063740857,
1897,50JOC,DecodingThink,9,3,0.4957157784743991,
1898,50JOC,DecodingThink,9,4,0.49665621734587256,
1899,50JOC,DecodingThink,9,5,0.5057471264367817,
1900,50JOC,DecodingThink,10,1,0.5003134796238244,
1901,50JOC,DecodingThink,10,2,0.5135841170323928,
1902,50JOC,DecodingThink,10,3,0.41776384535005223,
1903,50JOC,DecodingThink,10,4,0.47659352142110767,
1904,50JOC,DecodingThink,10,5,0.47753396029258094,
1905,50JOC,DecodingThink,11,1,0.48641588296760707,
1906,50JOC,DecodingThink,11,2,0.43312434691745033,
1907,50JOC,DecodingThink,11,3,0.4675026123301985,
1908,50JOC,DecodingThink,11,4,0.48662486938349003,
1909,50JOC,DecodingThink,11,5,0.4899686520376176,
1910,50JOC,DecodingThink,12,1,0.5041797283176593,
1911,50JOC,DecodingThink,12,2,0.4484848484848485,
1912,50JOC,DecodingThink,12,3,0.4789968652037617,
1913,50JOC,DecodingThink,12,4,0.48902821316614414,
1914,50JOC,DecodingThink,12,5,0.4957157784743991,
1915,50JOC,DecodingThink,13,1,0.49414838035527686,
1916,50JOC,DecodingThink,13,2,0.49153605015673985,
1917,50JOC,DecodingThink,13,3,0.46844305120167185,
1918,50JOC,DecodingThink,13,4,0.47513061650992683,
1919,50JOC,DecodingThink,13,5,0.4636363636363636,
1920,50JOC,DecodingThink,14,1,0.46112852664576803,
1921,50JOC,DecodingThink,14,2,0.4431556948798328,
1922,50JOC,DecodingThink,14,3,0.48662486938349003,
1923,50JOC,DecodingThink,14,4,0.4818181818181818,
1924,50JOC,DecodingThink,14,5,0.4909090909090909,
1925,50JOC,DecodingThink,15,1,0.5036572622779519,
1926,50JOC,DecodingThink,15,2,0.5105538140020899,
1927,50JOC,DecodingThink,15,3,0.5,
1928,50JOC,DecodingThink,15,4,0.5,
1929,50JOC,DecodingThink,15,5,0.5,
1930,50JOC,DecodingThink,16,1,0.5587251828631139,
1931,50JOC,DecodingThink,16,2,0.5244514106583072,
1932,50JOC,DecodingThink,16,3,0.5057471264367817,
1933,50JOC,DecodingThink,16,4,0.5,
1934,50JOC,DecodingThink,16,5,0.5,
1935,50JOC,DecodingThink,17,1,0.4625914315569488,
1936,50JOC,DecodingThink,17,2,0.46614420062695927,
1937,50JOC,DecodingThink,17,3,0.5048066875653082,
1938,50JOC,DecodingThink,17,4,0.5057471264367817,
1939,50JOC,DecodingThink,17,5,0.5057471264367817,
1940,50JOC,DecodingThink,18,1,0.46875653082549634,
1941,50JOC,DecodingThink,18,2,0.4283176593521421,
1942,50JOC,DecodingThink,18,3,0.4512016718913271,
1943,50JOC,DecodingThink,18,4,0.49665621734587256,
1944,50JOC,DecodingThink,18,5,0.49665621734587256,
1945,50JOC,DecodingThink,19,1,0.4408568443051202,
1946,50JOC,DecodingThink,19,2,0.4947753396029258,
1947,50JOC,DecodingThink,19,3,0.502403343782654,
1948,50JOC,DecodingThink,19,4,0.4909090909090909,
1949,50JOC,DecodingThink,19,5,0.4909090909090909,
1950,50JOC,DecodingThink,20,1,0.41703239289446187,
1951,50JOC,DecodingThink,20,2,0.46509926854754446,
1952,50JOC,DecodingThink,20,3,0.5057471264367817,
1953,50JOC,DecodingThink,20,4,0.5057471264367817,
1954,50JOC,DecodingThink,20,5,0.5057471264367817,
1955,50JOC,DecodingThink,21,1,0.4322884012539185,
1956,50JOC,DecodingThink,21,2,0.4531870428422153,
1957,50JOC,DecodingThink,21,3,0.48756530825496347,
1958,50JOC,DecodingThink,21,4,0.5,
1959,50JOC,DecodingThink,21,5,0.5,
1960,50JOC,DecodingThink,22,1,0.4567398119122257,
1961,50JOC,DecodingThink,22,2,0.45747126436781615,
1962,50JOC,DecodingThink,22,3,0.4818181818181818,
1963,50JOC,DecodingThink,22,4,0.5,
1964,50JOC,DecodingThink,22,5,0.5,
1965,50JOC,DecodingThink,23,1,0.44911180773249737,
1966,50JOC,DecodingThink,23,2,0.48861024033437833,
1967,50JOC,DecodingThink,23,3,0.48756530825496347,
1968,50JOC,DecodingThink,23,4,0.5057471264367817,
1969,50JOC,DecodingThink,23,5,0.5,
1970,50JOC,DecodingThink,24,1,0.5167189132706373,
1971,50JOC,DecodingThink,24,2,0.5136886102403344,
1972,50JOC,DecodingThink,24,3,0.5149425287356322,
1973,50JOC,DecodingThink,24,4,0.4856844305120167,
1974,50JOC,DecodingThink,24,5,0.4899686520376176,
1975,50JOC,DecodingThink,25,1,0.5100313479623825,
1976,50JOC,DecodingThink,25,2,0.5274817136886103,
1977,50JOC,DecodingThink,25,3,0.532601880877743,
1978,50JOC,DecodingThink,25,4,0.5048066875653082,
1979,50JOC,DecodingThink,25,5,0.5229885057471264,
1980,50JOC,DecodingThink,26,1,0.5397074190177639,
1981,50JOC,DecodingThink,26,2,0.5436781609195402,
1982,50JOC,DecodingThink,26,3,0.48756530825496347,
1983,50JOC,DecodingThink,26,4,0.5,
1984,50JOC,DecodingThink,26,5,0.5,
1985,50JOC,DecodingThink,27,1,0.5349007314524556,
1986,50JOC,DecodingThink,27,2,0.4781609195402299,
1987,50JOC,DecodingThink,27,3,0.4626959247648903,
1988,50JOC,DecodingThink,27,4,0.4909090909090909,
1989,50JOC,DecodingThink,27,5,0.5,
1990,50JOC,DecodingThink,28,1,0.4975966562173459,
1991,50JOC,DecodingThink,28,2,0.48871473354231976,
1992,50JOC,DecodingThink,28,3,0.4832810867293626,
1993,50JOC,DecodingThink,28,4,0.502403343782654,
1994,50JOC,DecodingThink,28,5,0.502403343782654,
1995,50JOC,DecodingThink,29,1,0.4950888192267502,
1996,50JOC,DecodingThink,29,2,0.5431556948798328,
1997,50JOC,DecodingThink,29,3,0.5048066875653082,
1998,50JOC,DecodingThink,29,4,0.5172413793103449,
1999,50JOC,DecodingThink,29,5,0.5114942528735632,
2000,52PFA,DecodingThink,5,1,0.5121621621621621,
2001,52PFA,DecodingThink,5,2,0.5746621621621621,
2002,52PFA,DecodingThink,5,3,0.5432432432432434,
2003,52PFA,DecodingThink,5,4,0.5125,
2004,52PFA,DecodingThink,5,5,0.5,
2005,52PFA,DecodingThink,6,1,0.5077702702702703,
2006,52PFA,DecodingThink,6,2,0.5621621621621622,
2007,52PFA,DecodingThink,6,3,0.5253378378378378,
2008,52PFA,DecodingThink,6,4,0.4864864864864865,
2009,52PFA,DecodingThink,6,5,0.5,
2010,52PFA,DecodingThink,7,1,0.5111486486486486,
